Probe Time,Probe 0,Probe 1,Probe 2,Probe 3,Probe 4
4.3705,319.588,224.658,187.86,59.1357,11.3452
4.371,319.728,223.33,185.977,55.6946,13.9095
4.3715,328.534,232.879,195.29,60.4299,14.4514
4.372,335.218,242.39,203.892,77.0682,13.2093
4.3725,324.526,230.153,195.45,81.7431,8.38936
4.373,297.509,203.388,164.461,62.7626,9.75222
4.3735,311.59,214.881,176.359,55.9935,8.8092
4.374,319.805,225.055,186.679,54.5161,7.63682
4.3745,325.284,232.482,194.183,55.9433,8.42265
4.375,343.487,249.968,211.074,82.0958,9.94982
4.3755,356.326,261.164,222.292,143.962,17.6763
4.376,301.124,207.394,167.979,104.662,10.7067
4.3765,303.953,210.07,170.122,74.7671,9.10306
4.377,335.141,241.231,200.357,89.105,20.2111
4.3775,329.536,234.193,193.339,85.5997,13.7546
4.378,288.036,192.284,151.753,42.8239,-8.34237
4.3785,340.8,245.104,204.543,106.966,2.12064
4.379,437.24,341.354,302.266,274.556,3.85106
4.3795,213.67,118.094,73.6417,84.1234,6.19707
4.38,278.49,182.812,140.623,75.8501,6.04591
4.3805,305.822,208.698,165.293,72.165,5.53429
4.381,316.993,219.239,175.491,70.7176,7.00486
4.3815,317.887,219.769,175.5,69.9557,7.12507
4.382,318.037,220.963,176.31,72.4817,6.57439
4.3825,312.489,214.317,169.315,73.1777,6.91253
4.383,321.067,222.12,175.655,78.0126,6.66501
4.3835,336.917,237.487,191.002,86.817,6.3282
4.384,343.178,243.14,195.8,97.7801,6.99112
4.3845,335.063,237.496,189.647,99.222,6.58268
4.385,320.709,222.394,174.576,89.2441,5.90262
4.3855,314.718,212.339,163.628,82.6086,4.35718
4.386,335.567,232.364,183.067,98.2119,5.24957
4.3865,339.862,240.637,189.913,107.675,5.11873
4.387,354.24,260.431,209.422,128.844,5.14788
4.3875,321.07,217.568,167.072,108.724,4.78798
4.388,341.157,233.287,181.698,109.691,5.2112
4.3885,335.598,231.424,179.591,105.263,5.0395
4.389,324.978,222.965,171.164,106.038,4.45313
4.3895,334.443,229.07,175.968,109.98,4.32342
4.39,321.675,218.287,164.831,111.247,4.04613
4.3905,329.39,229.241,175.115,123.953,4.48282
4.391,341.92,241.489,186.341,131.57,4.67808
4.3915,353.287,251.24,195.576,140.153,5.72796
4.392,325.65,222.627,166.658,108.829,3.2149
4.3925,312.704,208.228,153.257,103.572,2.97754
4.393,338.887,232.852,175.818,123.096,3.97579
4.3935,339.96,234.34,180.468,132.521,4.17762
4.394,338.908,236.235,180.237,136.985,4.35207
4.3945,346.767,243.311,185.457,137.713,4.59318
4.395,329.876,225.717,167.343,126.303,4.50044
4.3955,329.809,224.81,167.337,125.878,4.72991
4.396,331.351,228.888,168.442,129.72,4.53597
4.3965,338.456,236.043,178.409,137.969,4.71173
4.397,335.436,226.226,167.16,132.798,4.54333
4.3975,334.373,222.515,162.229,127.952,4.35614
4.398,325.793,217.932,158.049,125.931,4.15376
4.3985,322.033,222.92,163.421,131.556,3.6289
4.399,326.904,224.776,165.444,135.652,3.41597
4.3995,336.972,222.949,167.191,138.034,3.15117
4.4,327.519,209.039,151.001,121.368,3.45164
4.4005,329.66,217.041,149.91,120.481,3.52637
4.401,319.551,216.212,150.801,123.629,2.32807
4.4015,338.357,231.196,166.647,142.511,2.88459
4.402,333.946,224.425,163.244,139.037,2.31593
4.4025,325.799,214.849,153.539,130.141,0.973316
4.403,307.43,197.634,132.283,106.448,-1.58766
4.4035,325.513,208.848,140.512,116.318,-1.24758
4.404,348.96,233.219,167.374,146.429,0.0840592
4.4045,323.265,217.506,150.419,125.926,1.21608
4.405,341.154,225.875,158.155,139.589,-0.264483
4.4055,335.858,211.445,141.767,118.749,-0.42696
4.406,332.467,222.679,154.531,134.835,-0.878595
4.4065,351.398,228.277,156.079,131.165,1.12751
4.407,352.335,226.522,153.364,130.169,-1.40053
4.4075,378.204,264.748,190.909,134.694,4.05818
4.408,300.652,187.048,119.104,127.918,-1.55343
4.4085,301.889,184.88,115.696,112.351,-0.428105
4.409,327.641,208.852,139.405,122.332,0.823939
4.4095,332.999,211.895,140.723,122.073,1.71971
4.41,329.223,208.454,138.229,119.303,1.76291
4.4105,337.624,205.816,133.759,120.409,1.96996
4.411,337.803,212.797,142.185,122.382,2.33978
4.4115,311.96,194.672,124.392,108.759,2.3421
4.412,326.641,194.587,120.534,105.78,2.8114
4.4125,323.494,194.871,122.148,107.438,3.21687
4.413,315.616,199.72,128.582,112.645,3.78338
4.4135,333.029,199.457,124.147,109.188,3.6209
4.414,346.699,205.071,129.194,113.112,4.20874
4.4145,328.351,197.434,124.813,109.907,3.67005
4.415,317.607,201.9,130.687,115.724,4.5189
4.4155,314.226,180.179,104.213,90.97,3.59887
4.416,311.14,176.461,100.835,88.984,5.09839
4.4165,328.188,181.611,105.049,91.1871,4.96957
4.417,316.013,178.775,101.359,87.9785,3.39164
4.4175,307.022,181.243,104.603,91.3461,3.29865
4.418,307.246,184.393,105.918,92.5479,2.30095
4.4185,311.803,180.83,101.374,87.3452,1.51403
4.419,318.717,178.357,98.7688,86.9951,0.631896
4.4195,320.942,184.26,102.572,89.2224,1.00851
4.42,314.345,184.33,104.493,89.5817,-1.57527
4.4205,293.682,169.177,91.7802,81.5511,-0.991631
4.421,292.136,168.394,86.6967,75.5603,-5.07351
4.4215,304.079,170.379,87.4295,75.7483,-8.27712
4.422,312.164,179.239,95.1061,82.1935,-12.2004
4.4225,297.472,171.319,89.3442,75.9709,-16.9362
4.423,302.948,176.445,93.7939,80.9626,-12.0735
4.4235,300.454,172.085,85.9534,71.9678,-17.3483
4.424,348.356,191.989,82.8533,69.6531,-6.26656
4.4245,292.178,184.457,112.78,92.7524,-13.2938
4.425,327.73,208.892,120.397,100.689,-15.552
4.4255,236.487,119.699,33.2213,31.7919,-18.6092
4.426,288.59,170.298,81.9636,70.5228,9.68371
4.4265,292.997,171.446,79.1589,66.2959,-4.32169
4.427,286.835,165.296,72.1604,57.9198,-2.76966
4.4275,293.563,178.155,81.8222,65.3953,6.99724
4.428,296.748,191.021,89.4092,71.8406,20.2215
4.4285,303.225,194.35,86.6358,71.5499,31.1285
4.429,300.974,176.839,71.2722,60.6411,19.9264
4.4295,271.969,159.493,57.2624,48.1992,11.0472
4.43,285.411,179.142,67.4295,52.8593,9.57667
4.4305,274.233,175.774,63.8407,50.1377,8.44406
4.431,293.532,179.923,68.2993,54.0946,10.4707
4.4315,301.326,184.613,64.6423,51.1239,11.9061
4.432,316.799,207.092,78.5153,60.5922,13.9972
4.4325,314.091,210.794,98.9743,81.6222,16.5967
4.433,264.231,161.856,45.8028,35.5436,8.14338
4.4335,258.971,159.315,45.3541,32.2293,8.28586
4.434,298.499,200.863,58.2873,39.0882,10.0438
4.4345,296.343,199.729,65.7167,49.4763,11.1095
4.435,320.202,223.255,81.1246,60.2953,12.7419
4.4355,288.399,195.621,55.4035,38.1682,7.57749
4.436,282.696,190.398,44.5373,24.7926,7.39434
4.4365,289.866,203.919,59.3469,36.7898,8.50039
4.437,297.291,213.717,58.7017,36.1424,7.40388
4.4375,289.143,209.403,54.9507,34.0175,6.39898
4.438,301.002,221.67,57.2434,34.7392,5.05156
4.4385,299.737,222.314,59.2485,36.6091,3.6092
4.439,289.001,215.385,59.3075,35.8747,1.54112
4.4395,284.035,210.331,53.6176,30.2336,-0.440127
4.44,295.08,222.309,60.433,34.5965,0.302186
4.4405,298.036,227.703,57.1591,28.3925,0.268733
4.441,301.62,233.524,60.1102,31.8842,2.78808
4.4415,295.773,228.832,55.6665,28.8153,4.68671
4.442,302.392,237.848,59.2204,28.8599,6.41592
4.4425,307.662,243.927,62.9032,34.2826,8.88837
4.443,308.092,247.212,61.7314,29.7401,9.6794
4.4435,302.664,243.693,60.5164,28.8901,12.6209
4.444,301.528,245.166,61.6917,27.5918,13.3034
4.4445,306.555,250.385,64.038,29.0135,13.5615
4.445,305.841,250.847,67.2103,29.0786,12.4746
4.4455,307.945,252.387,67.6433,27.6449,11.1769
4.446,297.206,247.258,70.2751,27.3838,11.4954
4.4465,301.526,251.651,72.9839,27.5349,11.5009
4.447,304.179,253.307,77.2503,26.9939,11.5334
4.4475,306.665,254.426,80.0301,25.4175,11.0279
4.448,311.839,261.536,88.9811,27.1683,10.9377
4.4485,308.168,260.386,99.3289,27.4883,10.5831
4.449,337.369,290.237,149.236,57.5184,12.4554
4.4495,270.426,224.357,156.427,45.6736,12.1758
4.45,193.909,146.435,46.098,-51.2111,4.73738
4.4505,322.464,275.11,88.7892,25.7265,8.40155
4.451,328.553,280.598,80.7136,16.1358,6.30234
4.4515,309.125,266.515,114.732,22.0672,8.31911
4.452,307.676,262.767,116.679,19.6147,7.27687
4.4525,311.481,266.586,110.177,19.7749,7.78813
4.453,320.952,275.018,116.944,20.6628,7.31635
4.4535,324.234,279.418,123.986,23.6032,8.40905
4.454,332.421,288.547,130.684,25.2122,8.26974
4.4545,311.704,269.11,120.615,12.635,7.17334
4.455,325.933,278.728,119.475,11.4782,6.46683
4.4555,328.53,281.721,121.248,13.9821,6.86298
4.456,330.586,286.671,131.697,18.1339,6.71551
4.4565,329.615,286.804,125.299,17.1252,7.27123
4.457,337.243,293.283,138.673,20.5906,7.51344
4.4575,393.812,341.208,131.866,18.2633,7.21439
4.458,337.589,296.967,135.516,18.3798,6.83669
4.4585,333.443,292.818,133.957,15.3793,6.41442
4.459,360.901,316.361,139.596,18.2796,7.74999
4.4595,348.201,305.566,134.87,11.8893,6.37571
4.46,364.157,321.559,137.547,13.8252,6.13201
4.4605,362.964,321.276,137.311,13.2395,5.90285
4.461,377.334,336.144,143.143,16.1121,6.53413
4.4615,375.372,334.598,143.637,13.6745,6.13593
4.462,381.887,339.41,147.788,15.6789,6.95549
4.4625,381.034,340.361,144.478,14.1206,6.25812
4.463,389.206,348.388,144.181,14.8806,6.68771
4.4635,387.598,346.915,141.283,13.0147,5.59294
4.464,391.385,350.97,141.147,13.329,5.31735
4.4645,395.82,355.055,141.672,11.2172,5.05085
4.465,403.407,363.081,145.967,13.3435,5.00963
4.4655,392.493,352.324,139.169,6.73774,2.477
4.466,397.317,358.97,148.222,13.901,5.71603
4.4665,405.449,364.431,147.412,8.69517,4.75256
4.467,405.849,363.324,150.388,13.4461,5.88353
4.4675,404.334,363.759,149.203,8.94008,4.55215
4.468,399.222,359.712,142.244,4.50904,3.56472
4.4685,408.57,368.49,153.159,7.56882,3.51921
4.469,416.304,375.705,162.12,9.858,4.11958
4.4695,418.951,377.587,167.526,9.64774,4.32104
4.47,426.621,386.544,179.489,13.1313,4.64251
4.4705,427.612,387.364,180.7,8.53,3.00761
4.471,432.665,392.132,186.871,9.73662,2.74461
4.4715,503.717,463.068,245.142,29.6767,6.89877
4.472,384.461,344.068,154.234,-3.01416,3.89385
4.4725,401.135,360.333,174.084,3.68241,3.03279
4.473,431.921,390.077,200.417,8.2691,2.97683
4.4735,437.93,396.256,212.037,8.63225,3.06194
4.474,441.511,400.142,220.19,10.6326,3.63468
4.4745,451.808,410.292,231.74,12.5864,4.07395
4.475,450.285,408.644,234.825,9.93919,4.12813
4.4755,466.182,424.329,253.583,12.9901,4.23745
4.476,450.223,408.275,243.842,8.11355,4.15001
4.4765,441.045,399.441,241.488,11.1728,4.40206
4.477,428.397,386.412,235.338,8.01981,4.36153
4.4775,450.787,408.26,254.066,8.25958,1.99722
4.478,463.085,420.745,268.152,7.83554,2.41873
4.4785,438.364,396.15,248.252,8.89056,2.37151
4.479,429.306,386.224,244.249,8.07454,1.99549
4.4795,446.731,403.28,256.396,8.26175,1.95626
4.48,448.095,405.616,266.905,10.7028,2.9359
4.4805,475.291,432.379,293.744,12.7384,3.43593
4.481,484.566,439.882,302.526,18.8792,4.27606
4.4815,400.507,356.699,224.653,13.1021,4.14681
4.482,400.967,356.204,239.567,12.0773,3.80671
4.4825,453.899,409.274,278.813,13.7863,3.29479
4.483,460.846,416.694,287.518,14.7073,3.26783
4.4835,464.881,418.135,295.45,17.1607,3.484
4.484,432.826,387.002,277.247,17.7928,3.62674
4.4845,447.431,402.768,293.164,15.7809,3.28648
4.485,447.451,402.443,294.639,14.8143,3.25286
4.4855,462.716,416.402,302.806,13.63,2.86728
4.486,457.443,409.878,299.372,10.3869,2.37955
4.4865,449.819,402.036,297.004,9.14288,1.88794
4.487,424.973,379.102,281.946,8.1611,1.6741
4.4875,445.343,397.533,300.628,9.35797,1.99088
4.488,384.955,337.924,276.362,11.9924,2.68302
4.4885,486.663,437.875,335.616,12.5877,2.84546
4.489,445.766,398.562,304.756,-3.02825,0.710293
4.4895,400.106,352.261,269.696,-3.01443,0.910424
4.49,469.295,421.529,323.383,2.97038,1.41589
4.4905,446.967,398.567,314.117,3.07557,1.32385
4.491,449.741,399.979,318.245,0.524924,1.40117
4.4915,435.298,388.263,311.335,5.98025,1.53705
4.492,444.093,399.47,321.097,15.7014,3.14297
4.4925,422.434,369.748,297.232,7.53813,2.1876
4.493,427.34,371.838,301.479,6.88445,1.5786
4.4935,410.22,359.235,295.389,11.9398,1.45541
4.494,299.773,258.711,207.29,12.1283,1.56368
4.4945,494.957,446.523,367.267,25.0328,1.70002
4.495,434.161,372.237,311.326,22.6123,1.63409
4.4955,445.821,387.414,319.813,25.4609,2.22996
4.496,400.41,348.725,293.416,28.1809,2.24002
4.4965,425.499,373.925,311.35,29.5108,2.19527
4.497,383.713,332.593,277.637,29.9254,2.3959
4.4975,436.762,383.546,326.726,35.5319,2.41775
4.498,388.929,336.078,286.535,32.3418,2.30329
4.4985,421.732,367.157,310.418,33.2171,2.38076
4.499,395.139,340.359,290.893,32.329,2.44141
4.4995,355.747,307.086,259.649,28.6011,2.57756
4.5,425.052,370.818,323.066,34.521,2.09705
4.5005,398.825,330.337,286.156,30.8111,2.46228
4.501,399.293,338.426,291.352,28.8256,2.41884
4.5015,368.789,326.461,282.014,28.7798,2.55829
4.502,390.996,322.138,279.49,26.7951,2.3616
4.5025,376.054,312.899,270.654,25.5814,2.19612
4.503,359.637,313.38,271.144,24.489,2.45285
4.5035,367.614,305.745,265.717,24.3163,2.75062
4.504,364.168,296.639,256.689,22.289,2.84827
4.5045,343.113,280.456,240.982,18.6399,3.01559
4.505,308.186,292.326,252.599,21.9438,3.40396
4.5055,390.587,297.951,260.329,27.11,3.32785
4.506,366.702,290.409,252.019,27.7061,3.25488
4.5065,346.786,282.495,244.577,28.4573,4.32483
4.507,336.362,270.314,232.611,25.8127,4.82149
4.5075,356.239,291.821,253.763,32.8048,5.35986
4.508,290.004,225.205,186.005,4.66054,6.36133
4.5085,365.575,299.607,263.04,22.2934,6.68171
4.509,312.114,259.451,224.567,29.9406,6.68951
4.5095,374.715,287.656,246.987,37.7064,7.37634
4.51,430.493,295.383,254.989,44.4949,7.50142
4.5105,319.951,285.216,244.145,44.8949,7.58453
4.511,310.637,269.291,232.178,45.386,6.39601
4.5115,310.704,245.506,210.826,39.8812,4.37574
4.512,344.001,272.728,236.441,46.5359,2.84284
4.5125,372.199,287.257,250.893,49.8553,1.10404
4.513,370.507,276.813,241.597,49.7211,-0.9004
4.5135,320.961,264.467,230.576,48.6445,-2.99387
4.514,320.469,265.594,227.731,49.3807,-6.5446
4.5145,329.576,260.357,224.65,46.5954,-11.4362
4.515,357.957,265.476,230.29,51.6141,-16.7132
4.5155,342.212,254.882,218.919,45.6761,-22.9056
4.516,325.868,264.622,227.285,52.1792,-23.2698
4.5165,301.233,240.15,203.446,38.3238,-15.8912
4.517,346.031,264.508,229.537,71.7306,-7.18156
4.5175,321.608,253.623,218.209,53.6238,0.00679927
4.518,350.711,270.729,234.356,58.0613,3.73979
4.5185,328.359,246.315,210.094,50.985,4.92772
4.519,326.087,254.306,217.778,58.1476,5.95872
4.5195,298.869,227.984,191.347,50.2311,5.7495
4.52,315.988,267.076,230.454,63.9849,6.32805
4.5205,334.865,248.063,211.52,50.379,6.41303
4.521,358.189,261.55,225.185,67.155,6.82554
4.5215,314.046,243.737,205.826,51.157,6.76231
4.522,318.069,262.312,225.578,71.5456,7.69352
4.5225,283.768,225.515,190.234,48.3649,6.77324
4.523,341.642,262.082,227.149,71.8997,7.02329
4.5235,311.517,231.675,197.075,52.0577,6.14761
4.524,297.113,222.406,188.073,56.6533,6.00371
4.5245,303.664,237.194,202.951,59.4225,5.25827
4.525,329.609,256.015,222.039,71.9472,4.83996
4.5255,325.311,245.804,211.935,70.1382,4.21673
4.526,322.276,245.333,211.558,74.7148,4.54799
4.5265,308.718,239.682,205.946,71.6118,4.78521
4.527,305.419,244.124,210.667,77.4761,5.32373
4.5275,310.755,229.349,195.845,68.0679,5.5053
4.528,329.735,246.962,213.582,82.6081,5.67418
4.5285,292.008,215.087,181.377,55.695,5.97991
4.529,324.211,254.334,221.079,92.8807,6.59711
4.5295,298.806,233.685,200.529,83.9303,5.9698
4.53,325.006,242.229,209.109,88.4728,6.10033
4.5305,320.491,238.943,205.907,86.9024,6.35711
4.531,315.421,237.733,204.636,88.2261,6.71049
4.5315,302.588,227.715,194.679,81.9456,6.23284
4.532,302.892,227.659,194.815,85.4923,5.5744
4.5325,293.743,215.077,182.269,75.2643,5.71061
4.533,313.47,234.554,201.859,91.9006,5.64173
4.5335,313.526,236.673,204.003,94.4672,5.82054
4.534,303.794,229.318,196.733,91.7768,5.34886
4.5345,294.911,217.403,184.827,86.4941,5.52185
4.535,272.229,191.503,158.879,72.6836,3.3475
4.5355,321.164,241.6,209.149,105.434,4.93053
4.536,331.358,255.072,222.633,113.445,1.28276
4.5365,312.991,237.48,205.003,104.612,4.5046
4.537,310.374,230.352,197.864,100.988,-0.269843
4.5375,309.097,227.915,195.443,100.445,-1.00053
4.538,306.591,229.005,196.548,102.395,0.287027
4.5385,303.1,231.139,198.749,105.84,2.47797
4.539,303.153,222.47,189.952,97.7498,-1.72703
4.5395,312.894,225.429,192.909,103.487,-6.05606
4.54,305.806,222.417,189.855,101.126,-5.46899
4.5405,300.273,226.03,193.548,107.642,-8.87673
4.541,298.353,222.656,190.177,105.116,-2.2678
4.5415,303.68,214.367,181.779,98.4761,-10.8354
4.542,308.273,221.461,188.952,109.168,-7.81845
4.5425,301.93,218.934,186.417,106.858,-12.7657
4.543,302.8,221.869,189.525,113.17,-13.2899
4.5435,293.981,211.834,179.505,101.029,-9.3799
4.544,296.434,212.041,179.715,103.451,-31.283
4.5445,244.06,159.074,126.225,26.6059,4.20693
4.545,211.556,126.698,93.4076,-25.2,-73.67
4.5455,381.321,295.361,263.491,232.486,-125.292
4.546,359.137,273.02,240.872,194.715,13.9907
4.5465,331.485,244.425,212.004,159.6,13.665
4.547,316.58,229.618,197.105,144.957,-3.99982
4.5475,302.869,215.619,183.097,132.49,-26.5832
4.548,280.868,193.179,160.554,108.687,5.33568
4.5485,278.358,190.179,156.897,86.6902,5.16816
4.549,311.979,224.157,191.211,137.114,-10.7673
4.5495,344.328,255.993,223.367,186.78,-97.229
4.55,295.24,207.22,174.656,134.211,-51.9754
4.5505,330.664,241.97,208.782,163.265,-191.612
4.551,334.578,244.955,211.741,173.106,73.3271
4.5515,310.753,221.361,188.274,151.152,-8.54174
4.552,306.062,215.31,182.03,147.307,40.3346
4.5525,322.26,231.868,198.493,164.185,20.5144
4.553,299.824,208.742,175.371,142.87,15.2346
4.5535,331.149,239.533,205.847,173.456,9.54239
4.554,295.38,203.216,169.698,139.628,6.52908
4.5545,337.653,245.876,212.166,181.676,3.97735
4.555,319.039,226.709,193.037,164.809,3.33972
4.5555,280.634,188.294,154.719,128.57,2.9775
4.556,327.012,234.212,200.347,173.215,5.30523
4.5565,308.894,215.744,181.849,157.353,3.97159
4.557,308.269,214.893,180.898,157.185,5.5271
4.5575,297.915,203.298,169.16,146.597,3.20668
4.558,320.8,227.214,193.036,169.981,4.3117
4.5585,326.823,232.415,198.053,175.469,4.69813
4.559,317.59,223.293,188.82,166.93,4.48573
4.5595,323.88,229.868,195.3,173.582,4.19801
4.56,317.369,223.332,188.619,167.532,2.94089
4.5605,310.902,216.305,181.433,160.895,0.513542
4.561,306.678,211.624,176.64,156.167,-3.22968
4.5615,287.802,192.181,157.098,137.34,-11.5338
4.562,292.243,196.878,161.621,141.319,-30.4392
4.5625,298.374,202.626,167.131,146.678,-98.4586
4.563,302.388,206.283,170.516,150.026,-229.029
4.5635,225.443,130.298,94.7562,76.4688,-165.784
4.564,397.225,300.837,264.405,241.181,-188.757
4.5645,345.112,251.016,214.989,195.589,-31.4619
4.565,346.793,250.851,214.424,195.702,51.5948
4.5655,340.041,244.591,208.113,189.835,39.4408
4.566,337.429,239.822,202.908,184.88,23.0448
4.5665,333.106,238.09,201.36,183.569,13.2417
4.567,332.979,235.693,198.661,181.063,2.51501
4.5675,325.055,233.528,196.926,179.43,-6.62889
4.568,333.847,232.779,194.554,177.272,-20.6007
4.5685,316.434,227.654,191.143,173.807,-20.5652
4.569,333.641,229.63,190.413,173.397,-19.3834
4.5695,312.204,226.094,189.422,172.312,-13.0105
4.57,337.542,229.286,188.806,171.947,-13.825
4.5705,309.734,223.617,186.451,169.563,-16.4695
4.571,340.891,227.296,186.239,169.609,-22.6184
4.5715,309.404,222.135,185.116,168.5,-6.73204
4.572,344.207,226.878,184.774,168.509,11.3339
4.5725,287.799,218.14,183.217,166.729,13.503
4.573,359.838,226.17,181.1,165.195,13.5237
4.5735,331.621,220.072,179.592,163.636,13.2851
4.574,289.167,214.494,178.256,162.111,13.1801
4.5745,349.372,222.224,177.352,161.752,14.4243
4.575,324.974,215.482,174.599,158.944,10.6751
4.5755,299.581,213.323,174.581,158.806,9.75417
4.576,333.492,215.968,172.41,156.963,6.07932
4.5765,305.774,211.483,172.074,156.615,6.63776
4.577,318.896,211.855,168.741,153.42,2.21368
4.5775,313.894,210.302,168.817,153.599,4.64379
4.578,304.732,207.844,166.575,151.374,1.91486
4.5785,312.321,207.927,165.479,150.502,3.48075
4.579,307.201,204.814,161.943,147.034,-2.74033
4.5795,308.895,202.581,158.923,144.092,-11.2242
4.58,301.816,198.551,155.438,140.672,-20.0481
4.5805,298.278,195.083,151.47,136.716,-34.6757
4.581,301.131,196.369,152.726,138.23,-11.8937
4.5815,303.344,198.278,154.291,140.043,10.0488
4.582,310.326,200.722,155.588,141.551,23.2236
4.5825,310.227,200.475,154.56,140.597,21.9731
4.583,314.693,199.766,152.867,139.105,17.4543
4.5835,303.333,196.779,151.201,137.491,14.0187
4.584,311.151,194.446,147.136,133.577,6.77289
4.5845,279.741,188.251,144.689,131.108,4.75048
4.585,320.003,189.329,138.753,125.434,-8.58744
4.5855,268.39,165.848,120.079,106.411,-43.4154
4.586,107.032,-4.13734,-53.3418,-70.4039,-381.433
4.5865,315.598,221.102,176.472,164.47,-4.8941
4.587,365.931,250.242,199.886,188.026,90.3617
4.5875,334.664,210.438,157.734,144.766,35.1396
4.588,313.258,206.549,157.696,145.2,80.8452
4.5885,325.671,208.367,155.536,143.201,45.4479
4.589,281.809,196.178,151.565,139.138,29.2213
4.5895,337.499,206.793,148.969,136.965,24.7732
4.59,337.11,204.778,147.824,135.85,24.6989
4.5905,290.452,194.742,145.52,133.319,21.8718
4.591,331.397,203.123,144.958,133.052,22.5721
4.5915,292.913,192.368,140.093,128.058,19.5331
4.592,312.788,199.369,143.315,131.458,26.0152
4.5925,283.024,189.126,136.721,124.808,20.9018
4.593,287.734,191.704,138.141,126.327,24.6119
4.5935,323.195,198.332,135.512,123.97,24.167
4.594,334.586,201.889,134.875,123.401,25.6884
4.5945,300.037,190.965,129.584,117.917,21.3296
4.595,288.515,192.561,134.503,122.75,28.1288
4.5955,308.72,195.19,130.544,119.039,26.8023
4.596,284.153,188.48,128.356,116.774,26.6577
